form,arm,trace_i,row,global_index,kind,token_index,value,dt,verdict,phat,proj_vphat_lstar,proj_vp_lstar
B,above_good,88,1054,5514,final_corrected,583,5625000000.0,,unclear,,-3.924877,14.618425
B,above_good,89,1055,5515,end_of_prompt,196,,,incorrect,-1,4.610257,5.177353
B,above_good,89,1056,5516,est_offwin,341,2000000.0,-1,incorrect,-1,6.365304,14.374554
B,above_good,89,1057,5517,est_offwin,392,1250.0,-1,incorrect,-1,10.166430,16.271334
B,above_good,89,1058,5518,est_offwin,441,2000000.0,-1,incorrect,-1,19.095356,22.205685
B,above_good,89,1059,5519,est_offwin,460,1250.0,-1,incorrect,-1,11.098772,15.281584
B,above_good,89,1060,5520,est_offwin,480,2000000.0,-1,incorrect,-1,13.217600,11.966699
B,above_good,89,1061,5521,est,502,2500000000.0,-1,incorrect,-1,-8.797276,15.288786
B,above_good,89,1062,5522,tau_echo,579,4500000000.0,,incorrect,-1,-9.349396,0.527464
B,above_good,89,1063,5523,final,579,4500000000.0,,incorrect,-1,-9.349396,0.527464
B,above_good,89,1064,5524,final_corrected,555,2500000000.0,,incorrect,-1,-4.765782,13.762789
B,above_good,89,1065,5525,belief,595,,,incorrect,-1,-0.038872,1.261046
B,above_good,90,1066,5526,end_of_prompt,196,,,correct,1,4.612547,5.188650
B,above_good,90,1067,5527,est_offwin,277,25000000.0,-1,correct,1,24.492214,22.534554
B,above_good,90,1068,5528,est_offwin,399,1250.0,-1,correct,1,0.548349,10.371659
B,above_good,90,1069,5529,est_offwin,445,25000000.0,-1,correct,1,13.018089,10.986732
B,above_good,90,1070,5530,est_offwin,460,1250.0,-1,correct,1,6.252125,10.525332
B,above_good,90,1071,5531,est,494,31250000000.0,1,correct,1,-0.864126,14.931802
B,above_good,90,1072,5532,tau_echo,514,4500000000.0,,correct,1,-13.621071,-0.123518
B,above_good,90,1073,5533,est,533,31250000000.0,1,correct,1,-0.156279,7.002612
B,above_good,90,1074,5534,final,533,31250000000.0,,correct,1,-0.156279,7.002612
B,above_good,90,1075,5535,final_corrected,533,31250000000.0,,correct,1,-0.156279,7.002612
B,above_good,90,1076,5536,belief,559,,,correct,1,0.855286,2.315961
B,above_good,91,1077,5537,end_of_prompt,196,,,incorrect,-1,4.605688,5.169905
B,above_good,91,1078,5538,est_offwin,284,25000000.0,-1,incorrect,-1,24.356071,22.078060
B,above_good,91,1079,5539,est_offwin,394,12000.0,-1,incorrect,-1,11.052790,13.963776
B,above_good,91,1080,5540,est_offwin,414,25000000.0,-1,incorrect,-1,22.900570,24.936317
B,above_good,91,1081,5541,est_offwin,428,12000.0,-1,incorrect,-1,10.801184,9.960121
B,above_good,91,1082,5542,est_offwin,453,25000000.0,-1,incorrect,-1,14.824252,14.053086
B,above_good,91,1083,5543,est_offwin,462,12000.0,-1,incorrect,-1,9.081528,5.708508
B,above_good,91,1084,5544,est,479,300000000000.0,1,incorrect,-1,-0.877709,7.954824
B,above_good,91,1085,5545,tau_echo,499,4500000000.0,,incorrect,-1,-10.721763,3.497583
B,above_good,91,1086,5546,est,517,300000000000.0,1,incorrect,-1,-1.289923,1.506347
B,above_good,91,1087,5547,est_offwin,587,5000.0,-1,incorrect,-1,-1.476438,4.992440
B,above_good,91,1088,5548,est_offwin,604,25000000.0,-1,incorrect,-1,10.082311,8.851625
B,above_good,91,1089,5549,est_offwin,612,5000.0,-1,incorrect,-1,3.186884,4.043649
B,above_good,91,1090,5550,est,629,125000000000.0,1,incorrect,-1,-13.241092,-3.931250
B,above_good,91,1091,5551,est_offwin,659,2500.0,-1,incorrect,-1,-6.924302,4.974939
B,above_good,91,1092,5552,est_offwin,676,25000000.0,-1,incorrect,-1,8.612501,7.390872
B,above_good,91,1093,5553,est_offwin,684,2500.0,-1,incorrect,-1,-0.248419,4.829371
B,above_good,91,1094,5554,est,700,62500000000.0,1,incorrect,-1,-17.985147,-5.221499
B,above_good,91,1095,5555,est_offwin,730,25000000.0,-1,incorrect,-1,6.934184,6.877851
B,above_good,91,1096,5556,est_offwin,738,1800.0,-1,incorrect,-1,-6.784977,1.959019
B,above_good,91,1097,5557,est,754,45000000000.0,1,incorrect,-1,-20.705791,-6.201364
B,above_good,91,1098,5558,est,788,4450000000.0,-1,incorrect,-1,-17.708839,6.690843
B,above_good,91,1099,5559,final,788,4450000000.0,,incorrect,-1,-17.708839,6.690843
B,above_good,91,1100,5560,final_corrected,788,4450000000.0,,incorrect,-1,-17.708839,6.690843
B,above_good,92,1101,5561,end_of_prompt,196,,,correct,1,4.612547,5.188650
B,above_good,92,1102,5562,est_offwin,289,5000000.0,-1,correct,1,20.389507,20.977997
B,above_good,92,1103,5563,est_offwin,383,1800.0,-1,correct,1,5.268436,12.900299
B,above_good,92,1104,5564,est_offwin,424,5000000.0,-1,correct,1,13.516670,9.272934
B,above_good,92,1105,5565,est_offwin,431,1800.0,-1,correct,1,7.494985,10.581553
B,above_good,92,1106,5566,est_offwin,444,5000000.0,-1,correct,1,13.750065,10.982653
B,above_good,92,1107,5567,est_offwin,451,1800.0,-1,correct,1,7.078234,9.531851
B,above_good,92,1108,5568,est,466,9000000000.0,1,correct,1,-4.085608,14.031653
B,above_good,92,1109,5569,tau_echo,531,4500000000.0,,correct,1,-14.428351,-1.966773
B,above_good,92,1110,5570,final,531,4500000000.0,,correct,1,-14.428351,-1.966773
B,above_good,92,1111,5571,final_corrected,509,9000000000.0,,correct,1,-4.678243,11.563425
B,above_good,92,1112,5572,belief,543,,,correct,1,0.364351,1.748286
B,above_good,93,1113,5573,end_of_prompt,196,,,correct,1,4.632525,5.177039
B,above_good,93,1114,5574,est_offwin,472,350000.0,-1,correct,1,11.201584,9.955743
B,above_good,93,1115,5575,est_offwin,508,40000.0,-1,correct,1,8.172940,5.652573
B,above_good,93,1116,5576,est_offwin,545,350000.0,-1,correct,1,13.144532,12.908860
B,above_good,93,1117,5577,est_offwin,553,40000.0,-1,correct,1,10.469086,4.295144
B,above_good,93,1118,5578,est,569,14000000000.0,1,correct,1,-1.702470,15.785324
B,above_good,93,1119,5579,tau_echo,589,4500000000.0,,correct,1,-15.894290,0.427822
B,above_good,93,1120,5580,est,612,14000000000.0,1,correct,1,-3.713132,12.178583
B,above_good,93,1121,5581,final,612,14000000000.0,,correct,1,-3.713132,12.178583
B,above_good,93,1122,5582,final_corrected,612,14000000000.0,,correct,1,-3.713132,12.178583
B,above_good,93,1123,5583,belief,632,,,correct,1,1.343452,0.526268
B,above_good,94,1124,5584,end_of_prompt,196,,,unclear,,4.612547,5.188650
B,above_good,94,1125,5585,est_offwin,329,500000.0,-1,unclear,,11.364037,7.632895
B,above_good,94,1126,5586,est_offwin,389,7500.0,-1,unclear,,3.400058,10.236759
B,above_good,94,1127,5587,est_offwin,451,500000.0,-1,unclear,,14.447682,9.524987
B,above_good,94,1128,5588,est_offwin,458,7500.0,-1,unclear,,9.877310,9.817687
B,above_good,94,1129,5589,est,484,3750000000.0,-1,unclear,,-4.256739,14.195131
B,above_good,94,1130,5590,tau_echo,506,4500000000.0,,unclear,,-9.418831,3.215734
B,above_good,94,1131,5591,est,523,3750000000.0,-1,unclear,,-5.668049,4.430729
B,above_good,94,1132,5592,final,552,3750000000.0,,unclear,,-7.721105,10.345274
B,above_good,94,1133,5593,final_corrected,552,3750000000.0,,unclear,,-7.721105,10.345274
B,above_good,95,1134,5594,end_of_prompt,196,,,incorrect,-1,4.610257,5.177353
B,above_good,95,1135,5595,est_offwin,367,1200.0,-1,incorrect,-1,4.121016,12.168736
B,above_good,95,1136,5596,est_offwin,466,5000000.0,-1,incorrect,-1,12.715727,8.850048
B,above_good,95,1137,5597,est_offwin,474,1200.0,-1,incorrect,-1,6.097418,8.761907
B,above_good,95,1138,5598,est,489,6000000000.0,1,incorrect,-1,-5.238247,13.568147
B,above_good,95,1139,5599,tau_echo,548,4500000000.0,,incorrect,-1,-17.701710,-3.965007
B,above_good,95,1140,5600,final,548,4500000000.0,,incorrect,-1,-17.701710,-3.965007
B,above_good,95,1141,5601,final_corrected,524,6000000000.0,,incorrect,-1,-4.238859,12.691311
B,above_good,96,1142,5602,end_of_prompt,196,,,correct,1,4.610257,5.177353
B,above_good,96,1143,5603,est_offwin,316,2500.0,-1,correct,1,0.530699,10.888826
B,above_good,96,1144,5604,est_offwin,401,10000000.0,-1,correct,1,8.390702,9.414424
B,above_good,96,1145,5605,est_offwin,476,2500.0,-1,correct,1,5.023201,7.865936
B,above_good,96,1146,5606,est,492,25000000000.0,1,correct,1,-3.376821,13.411517
B,above_good,96,1147,5607,tau_echo,553,4500000000.0,,correct,1,-13.965496,-0.634560
B,above_good,96,1148,5608,final,553,4500000000.0,,correct,1,-13.965496,-0.634560
B,above_good,96,1149,5609,final_corrected,529,25000000000.0,,correct,1,-4.243397,10.864266
B,above_good,96,1150,5610,belief,573,,,correct,1,-0.442008,0.661966
B,above_good,97,1151,5611,end_of_prompt,196,,,correct,1,4.600668,5.206914
B,above_good,97,1152,5612,est_offwin,287,250000.0,-1,correct,1,15.448823,8.267569
B,above_good,97,1153,5613,est_offwin,337,2600.0,-1,correct,1,8.021654,16.072811
B,above_good,97,1154,5614,est_offwin,472,20000.0,-1,correct,1,9.674114,12.856694
B,above_good,97,1155,5615,est_offwin,512,250000.0,-1,correct,1,15.665449,13.212706
B,above_good,97,1156,5616,est_offwin,528,20000.0,-1,correct,1,9.049826,7.892259
B,above_good,97,1157,5617,est,551,5000000000.0,1,correct,1,-2.640754,15.649227
B,above_good,97,1158,5618,tau_echo,605,4500000000.0,,correct,1,-16.749966,-1.352008
B,above_good,97,1159,5619,est,630,5000000000.0,1,correct,1,-6.522904,13.050741
B,above_good,97,1160,5620,final,630,5000000000.0,,correct,1,-6.522904,13.050741
B,above_good,97,1161,5621,final_corrected,630,5000000000.0,,correct,1,-6.522904,13.050741
B,above_good,98,1162,5622,end_of_prompt,196,,,unclear,,4.612547,5.188650
B,above_good,98,1163,5623,est_offwin,272,250000.0,-1,unclear,,14.764023,9.726812
B,above_good,98,1164,5624,est,437,175000000.0,-1,unclear,,15.880907,10.549259
B,above_good,98,1165,5625,tau_echo,474,4500000000.0,,unclear,,-5.975183,5.843254
B,above_good,98,1166,5626,est,527,175000000.0,-1,unclear,,5.682231,10.760967
B,above_good,98,1167,5627,final,527,175000000.0,,unclear,,5.682231,10.760967
B,above_good,98,1168,5628,final_corrected,527,175000000.0,,unclear,,5.682231,10.760967
B,above_good,99,1169,5629,end_of_prompt,196,,,incorrect,-1,4.612547,5.188650
B,above_good,99,1170,5630,est_offwin,371,1400.0,-1,incorrect,-1,0.614935,8.725855
B,above_good,99,1171,5631,est_offwin,400,2000000.0,-1,incorrect,-1,11.498913,18.719456
B,above_good,99,1172,5632,est_offwin,418,1400.0,-1,incorrect,-1,6.807994,12.216193
B,above_good,99,1173,5633,est_offwin,436,2000000.0,-1,incorrect,-1,14.818669,12.928590
B,above_good,99,1174,5634,est_offwin,445,1400.0,-1,incorrect,-1,9.493732,12.369848
B,above_good,99,1175,5635,est,464,2800000000.0,-1,incorrect,-1,-6.405704,13.648844
B,above_good,99,1176,5636,tau_echo,521,4500000000.0,,incorrect,-1,-10.655522,2.226757
B,above_good,99,1177,5637,final,521,4500000000.0,,incorrect,-1,-10.655522,2.226757
B,above_good,99,1178,5638,final_corrected,497,2800000000.0,,incorrect,-1,-5.717948,15.286648
B,above_good,99,1179,5639,belief,533,,,incorrect,-1,0.205002,1.688697
B,above_good,100,1180,5640,end_of_prompt,196,,,correct,1,4.610257,5.177353
B,above_good,100,1181,5641,est_offwin,270,25000000.0,-1,correct,1,25.277346,23.881578
B,above_good,100,1182,5642,est_offwin,323,12500000.0,-1,correct,1,14.678720,15.598379
B,above_good,100,1183,5643,est_offwin,384,1000.0,-1,correct,1,9.115162,12.702238
B,above_good,100,1184,5644,est_offwin,411,4000.0,-1,correct,1,5.339851,12.958308
B,above_good,100,1185,5645,est_offwin,481,12500000.0,-1,correct,1,22.003002,22.447777
B,above_good,100,1186,5646,est_offwin,499,4000.0,-1,correct,1,8.219812,9.770557
B,above_good,100,1187,5647,est_offwin,512,12500000.0,-1,correct,1,14.097923,9.367983
B,above_good,100,1188,5648,est,528,50000000000.0,1,correct,1,-0.190008,11.474421
B,above_good,100,1189,5649,tau_echo,589,4500000000.0,,correct,1,-16.290188,-2.383222
B,above_good,100,1190,5650,final,589,4500000000.0,,correct,1,-16.290188,-2.383222
B,above_good,100,1191,5651,final_corrected,568,50000000000.0,,correct,1,-1.097404,5.290912
B,above_good,100,1192,5652,belief,624,,,correct,1,0.124636,2.161080
B,above_good,101,1193,5653,end_of_prompt,196,,,unclear,,4.610257,5.177353
B,above_good,101,1194,5654,est_offwin,297,2000000.0,-1,unclear,,15.577463,20.190590
B,above_good,101,1195,5655,est_offwin,490,3300.0,-1,unclear,,1.094209,11.461054
B,above_good,101,1196,5656,est_offwin,507,2000000.0,-1,unclear,,13.721697,13.540428
B,above_good,101,1197,5657,est_offwin,522,3300.0,-1,unclear,,5.443460,9.779064
B,above_good,101,1198,5658,est,545,6600000000.0,1,unclear,,-2.526401,17.306633
B,above_good,101,1199,5659,tau_echo,565,4500000000.0,,unclear,,-17.096157,-0.876746
B,above_good,101,1200,5660,est,588,6600000000.0,1,unclear,,-4.288228,10.971818
B,above_good,101,1201,5661,final,588,6600000000.0,,unclear,,-4.288228,10.971818
B,above_good,101,1202,5662,final_corrected,588,6600000000.0,,unclear,,-4.288228,10.971818
B,above_good,102,1203,5663,end_of_prompt,196,,,incorrect,-1,4.612547,5.188650
B,above_good,102,1204,5664,est_offwin,336,2000000.0,-1,incorrect,-1,7.093678,16.372210
B,above_good,102,1205,5665,est_offwin,430,1750.0,-1,incorrect,-1,7.429410,14.567924
B,above_good,102,1206,5666,est_offwin,446,2000000.0,-1,incorrect,-1,15.250580,22.367603
B,above_good,102,1207,5667,est_offwin,478,1750.0,-1,incorrect,-1,7.772676,11.865177
B,above_good,102,1208,5668,est,501,3500000000.0,-1,incorrect,-1,-8.601189,14.654969
B,above_good,102,1209,5669,final,546,3500000000.0,,incorrect,-1,-5.708650,12.969611
B,above_good,102,1210,5670,final_corrected,546,3500000000.0,,incorrect,-1,-5.708650,12.969611
B,above_good,103,1211,5671,end_of_prompt,196,,,unclear,,4.612547,5.188650
B,above_good,103,1212,5672,est_offwin,351,365000.0,-1,unclear,,8.513354,7.954345
B,above_good,103,1213,5673,est_offwin,366,2500.0,-1,unclear,,-0.079278,7.782348
B,above_good,103,1214,5674,est_offwin,428,365000.0,-1,unclear,,13.920037,8.856482
B,above_good,103,1215,5675,est_offwin,436,2500.0,-1,unclear,,6.875450,8.574028
B,above_good,103,1216,5676,est,460,912500000.0,-1,unclear,,10.713470,11.418475
B,above_good,103,1217,5677,tau_echo,480,4500000000.0,,unclear,,-5.144517,7.770082
B,above_good,103,1218,5678,est,506,912500000.0,-1,unclear,,2.737961,11.788532
B,above_good,103,1219,5679,final,506,912500000.0,,unclear,,2.737961,11.788532
B,above_good,103,1220,5680,final_corrected,506,912500000.0,,unclear,,2.737961,11.788532
B,above_good,104,1221,5681,end_of_prompt,196,,,correct,1,4.610257,5.177353
B,above_good,104,1222,5682,est_offwin,331,10000000.0,-1,correct,1,22.866053,20.855301
B,above_good,104,1223,5683,est_offwin,411,2500.0,-1,correct,1,1.958358,13.921331
B,above_good,104,1224,5684,est_offwin,434,10000000.0,-1,correct,1,21.821819,22.419292
B,above_good,104,1225,5685,est_offwin,449,2500.0,-1,correct,1,8.109095,15.481954
B,above_good,104,1226,5686,est_offwin,473,10000000.0,-1,correct,1,16.608437,10.664333
B,above_good,104,1227,5687,est_offwin,487,2500.0,-1,correct,1,8.146132,14.486275
B,above_good,104,1228,5688,est,511,25000000000.0,1,correct,1,-2.752567,14.714554
B,above_good,104,1229,5689,tau_echo,540,4500000000.0,,correct,1,-14.885035,-0.180947
B,above_good,104,1230,5690,est,571,25000000000.0,1,correct,1,-5.233121,12.935876
B,above_good,104,1231,5691,final,571,25000000000.0,,correct,1,-5.233121,12.935876
B,above_good,104,1232,5692,final_corrected,571,25000000000.0,,correct,1,-5.233121,12.935876
B,above_good,104,1233,5693,belief,593,,,correct,1,1.790534,0.482194
B,above_good,105,1234,5694,end_of_prompt,196,,,correct,1,4.632525,5.177039
B,above_good,105,1235,5695,est_offwin,282,25000000.0,-1,correct,1,25.579338,24.347902
B,above_good,105,1236,5696,est_offwin,439,1600.0,-1,correct,1,7.625237,15.282686
B,above_good,105,1237,5697,est_offwin,515,25000000.0,-1,correct,1,13.833755,11.450914
B,above_good,105,1238,5698,est_offwin,522,1600.0,-1,correct,1,8.338687,11.539593
B,above_good,105,1239,5699,est,549,40000000000.0,1,correct,1,-0.671043,10.869114
B,above_good,105,1240,5700,tau_echo,610,4500000000.0,,correct,1,-12.203382,-1.039512
B,above_good,105,1241,5701,final,643,4500000000.0,,correct,1,-11.185637,-1.417007
B,above_good,105,1242,5702,final_corrected,587,40000000000.0,,correct,1,-3.434185,8.639631
B,above_good,105,1243,5703,belief,659,,,correct,1,0.561681,1.598990
B,above_good,106,1244,5704,end_of_prompt,196,,,unclear,,4.612547,5.188650
B,above_good,106,1245,5705,est_offwin,259,15000000.0,-1,unclear,,24.848492,21.714958
B,above_good,106,1246,5706,est_offwin,354,3000.0,-1,unclear,,-0.683740,10.366761
B,above_good,106,1247,5707,est_offwin,426,15000000.0,-1,unclear,,16.872820,11.753481
B,above_good,106,1248,5708,est_offwin,434,3000.0,-1,unclear,,4.239939,6.993182
B,above_good,106,1249,5709,est,450,45000000000.0,1,unclear,,-1.457465,10.926002
B,above_good,106,1250,5710,tau_echo,520,4500000000.0,,unclear,,-12.772178,1.559572
B,above_good,106,1251,5711,final,520,4500000000.0,,unclear,,-12.772178,1.559572
B,above_good,106,1252,5712,final_corrected,495,45000000000.0,,unclear,,-2.332176,9.517542
B,above_good,107,1253,5713,end_of_prompt,196,,,correct,1,4.606232,5.180288
B,above_good,107,1254,5714,est_offwin,398,3500.0,-1,correct,1,2.960320,8.938452
B,above_good,107,1255,5715,est_offwin,452,5000000.0,-1,correct,1,14.994768,10.045330
B,above_good,107,1256,5716,est_offwin,460,3500.0,-1,correct,1,6.273854,6.290207
B,above_good,107,1257,5717,est,496,17500000000.0,1,correct,1,1.058827,15.711006
B,above_good,107,1258,5718,est_offwin,569,5000000.0,-1,correct,1,15.068089,16.584854
B,above_good,107,1259,5719,est_offwin,585,3500.0,-1,correct,1,3.191514,4.169495
B,above_good,107,1260,5720,est,620,17500000000.0,1,correct,1,0.195428,9.073995
B,above_good,107,1261,5721,tau_echo,640,4500000000.0,,correct,1,-12.843491,-1.352391
B,above_good,107,1262,5722,final,640,4500000000.0,,correct,1,-12.843491,-1.352391
B,above_good,107,1263,5723,final_corrected,620,17500000000.0,,correct,1,0.195428,9.073995
B,above_good,108,1264,5724,end_of_prompt,196,,,correct,1,4.612547,5.188650
B,above_good,108,1265,5725,est_offwin,343,1000.0,-1,correct,1,8.018949,11.232605
B,above_good,108,1266,5726,est_offwin,394,15000000.0,-1,correct,1,17.693607,22.902788
B,above_good,108,1267,5727,est_offwin,410,1000.0,-1,correct,1,6.062111,9.859986
B,above_good,108,1268,5728,est_offwin,434,15000000.0,-1,correct,1,16.497663,12.919802
B,above_good,108,1269,5729,est_offwin,442,1000.0,-1,correct,1,6.616520,5.033935
B,above_good,108,1270,5730,est,458,15000000000.0,1,correct,1,-2.564808,14.095007
B,above_good,108,1271,5731,tau_echo,514,4500000000.0,,correct,1,-14.464258,-2.429039
B,above_good,108,1272,5732,est,538,15000000000.0,1,correct,1,-3.530997,8.545719
B,above_good,108,1273,5733,final,538,15000000000.0,,correct,1,-3.530997,8.545719
B,above_good,108,1274,5734,final_corrected,538,15000000000.0,,correct,1,-3.530997,8.545719
B,above_good,109,1275,5735,end_of_prompt,196,,,incorrect,-1,4.612547,5.188650
B,above_good,109,1276,5736,est_offwin,326,100000.0,-1,incorrect,-1,15.995099,7.905662
B,above_good,109,1277,5737,est_offwin,403,2500.0,-1,incorrect,-1,1.634041,10.894249
B,above_good,109,1278,5738,est_offwin,446,100000.0,-1,incorrect,-1,16.554676,9.084599
B,above_good,109,1279,5739,est_offwin,453,2500.0,-1,incorrect,-1,7.554620,9.077929
B,above_good,109,1280,5740,est,466,250000000.0,-1,incorrect,-1,10.693613,9.395103
B,above_good,109,1281,5741,tau_echo,491,4500000000.0,,incorrect,-1,-7.314384,7.750571
B,above_good,109,1282,5742,est,523,250000000.0,-1,incorrect,-1,4.808586,12.810051
B,above_good,109,1283,5743,final,523,250000000.0,,incorrect,-1,4.808586,12.810051
B,above_good,109,1284,5744,final_corrected,523,250000000.0,,incorrect,-1,4.808586,12.810051
B,above_good,109,1285,5745,belief,551,,,incorrect,-1,0.730721,2.258122
B,above_good,110,1286,5746,end_of_prompt,196,,,correct,1,4.632525,5.177039
